generation,score,sentence,color
4,0.6841815915447783,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
4,0.6841455341019416,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
4,0.6840494596637283,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
4,0.6840428352117093,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
4,0.6840243418425845,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
4,0.6840056234768531,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.684411337557718,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6843354746294836,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6842593820141966,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6841815915447783,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6841455341019416,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6840494596637285,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6840428352117094,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6840243418425845,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
5,0.6840056234768531,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6844113375577179,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6843354746294835,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6842593820141967,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6841815915447783,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6841455341019415,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6840494596637282,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6840428352117093,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6840243418425845,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
6,0.6840056234768531,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6844113375577179,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6843354746294836,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6842593820141967,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6841815915447783,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6841455341019416,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6840494596637283,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6840428352117094,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6840243418425844,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
7,0.6840056234768531,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6843354730719768,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6842593821631623,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.684181589337064,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6841455335984646,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6840494551753739,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6840428385190275,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6840243418102664,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
8,0.6840056268124458,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6843354730719768,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6842593821631623,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.684181589337064,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6841455335984646,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6840494551753739,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6840428385190275,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6840243418102664,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
9,0.6840056268124454,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6843354730719768,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6842593821631624,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6841815893370637,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6841455335984646,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6840494551753737,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6840428385190274,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6840243418102665,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
10,0.6840056268124455,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.6842593656056124,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.6841815826369054,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.6841455369303497,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.68404946523943,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.6840428312863968,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.6840243474750582,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
11,0.6840056234164461,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give the mere more nicely undertone what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
12,0.6842593656056123,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this give the mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
12,0.6841815826369054,Indicate reconstruct this for an ventured piece to sit certitude in with improve a reasonable way from this wan to give mere more nicely undertone of what the the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
12,0.6841455369303497,Indicate reconstruct this for an ventured piece to sit certitude in with improve a way from this wan give the mere more nicely undertone of what the of someone is please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.4493309386954599, 0.810191718215154, 0.9649745370373637)"
